Epoch,Step,Time (seconds),Loss,Accuracy
409,14,,0.00084826,0.8996
409,14,0.026,0.00084826,0.8996
410,1,,0.001,0.9091
410,3,,0.00075249,0.8750
410,5,,0.00076553,0.8852
410,7,,0.00079256,0.8872
410,10,,0.0009001,0.8909
410,12,,0.00084986,0.8906
410,14,0.026,0.00083664,0.8931
411,1,,0.00062333,0.8693
411,4,,0.00074415,0.9006
411,6,,0.00065602,0.9044
411,8,,0.00063048,0.8984
411,10,,0.00073724,0.9034
411,12,,0.00072262,0.8991
411,14,,0.00078275,0.9000
411,14,0.026,0.00078275,0.9000
412,1,,0.00054172,0.9091
412,3,,0.0011,0.8996
412,6,,0.00093293,0.8883
412,9,,0.00090529,0.8984
412,11,,0.00092017,0.8936
412,13,,0.00088992,0.8955
412,14,0.024,0.00088789,0.8957
413,1,,0.0011,0.9205
413,3,,0.00092411,0.9072
413,6,,0.00087674,0.9034
413,8,,0.00082426,0.8935
413,10,,0.00079764,0.8903
413,12,,0.00081676,0.8939
413,14,,0.00081854,0.8961
413,14,0.029,0.00081854,0.8961
414,1,,0.00075282,0.9091
414,4,,0.00084821,0.9034
414,6,,0.00086391,0.9091
414,8,,0.0008433,0.9077
414,10,,0.00090245,0.9034
414,12,,0.00090013,0.9020
414,14,,0.00090476,0.9013
414,14,0.029,0.00090476,0.9013
415,1,,0.000662,0.8807
415,4,,0.000742,0.8920
415,6,,0.00078971,0.8939
415,8,,0.00081555,0.9006
415,10,,0.00076293,0.9034
415,13,,0.00083141,0.9021
415,14,0.025,0.00082679,0.9022
416,1,,0.00045771,0.8693
416,4,,0.00075263,0.8991
416,6,,0.00075276,0.9081
416,8,,0.00072785,0.9034
416,10,,0.00077763,0.9051
416,12,,0.00079814,0.9062
416,14,,0.00077637,0.9039
416,14,0.027,0.00077637,0.9039
417,1,,0.00089559,0.8693
417,3,,0.00089918,0.8939
417,5,,0.000892,0.8898
417,7,,0.00089683,0.8961
417,9,,0.00088538,0.8920
417,11,,0.00084899,0.8946
417,14,,0.00081212,0.8970
417,14,0.027,0.00081212,0.8970
418,1,,0.00095765,0.9034
418,3,,0.00076125,0.9110
418,6,,0.00074974,0.8977
418,8,,0.00074968,0.9006
418,10,,0.00078082,0.9034
418,13,,0.00075573,0.9034
418,14,0.027,0.00075231,0.9035
419,1,,0.00059446,0.9148
419,4,,0.00079875,0.8977
419,7,,0.00077273,0.8912
419,10,,0.00073815,0.8926
419,12,,0.00070027,0.8968
419,14,,0.00071836,0.8978
419,14,0.025,0.00071836,0.8978
420,1,,0.00038912,0.9034
420,3,,0.00081063,0.9148
420,5,,0.00070766,0.9170
420,8,,0.0006907,0.9013
420,10,,0.00071079,0.8989
420,12,,0.00071464,0.8949
420,14,,0.00073515,0.8965
420,14,0.026,0.00073515,0.8965
421,1,,0.00070031,0.8693
421,3,,0.00080532,0.8958
421,5,,0.0008386,0.8966
421,8,,0.00089118,0.8977
421,10,,0.00084975,0.8960
421,12,,0.00089664,0.8963
421,14,,0.00086722,0.8948
421,14,0.028,0.00086722,0.8948
422,1,,0.00047102,0.8750
422,4,,0.00069945,0.8977
422,7,,0.00071959,0.8977
422,10,,0.00071178,0.8932
422,13,,0.00073934,0.8881
422,14,0.025,0.00073597,0.8883
423,1,,0.0009464,0.8693
423,3,,0.00090766,0.8977
423,5,,0.00090031,0.8955
423,7,,0.00080497,0.8994
423,9,,0.00081945,0.8965
423,12,,0.00078303,0.8968
423,14,,0.00076109,0.8983
423,14,0.027,0.00076109,0.8983
424,1,,0.000823,0.9148
424,4,,0.00074795,0.8864
424,7,,0.00064234,0.8920
424,9,,0.00065035,0.8914
424,11,,0.00063615,0.8884
424,13,,0.00074664,0.8934
424,14,0.026,0.00074369,0.8935
425,1,,0.00081163,0.8864
425,4,,0.00075146,0.8878
425,7,,0.00076421,0.8880
425,9,,0.00075941,0.8819
425,11,,0.00071471,0.8869
425,14,,0.00073739,0.8874
425,14,0.025,0.00073739,0.8874
426,1,,0.00082499,0.8977
426,3,,0.00068159,0.8958
426,5,,0.00080995,0.9023
426,7,,0.00084653,0.9002
426,10,,0.00076346,0.8949
426,12,,0.00079579,0.8954
426,14,,0.0007803,0.8965
426,14,0.026,0.0007803,0.8965
427,1,,0.00080131,0.8807
427,3,,0.00077423,0.8958
427,6,,0.00070642,0.9015
427,9,,0.00076186,0.9047
427,11,,0.00074418,0.9044
427,14,,0.00071089,0.9052
427,14,0.026,0.00071089,0.9052
428,1,,0.00078542,0.9091
428,3,,0.00078314,0.8769
428,5,,0.0007152,0.8830
428,7,,0.00070849,0.8896
428,10,,0.000706,0.8972
428,13,,0.00070245,0.8999
428,14,0.024,0.00069843,0.9000
429,1,,0.0011,0.9091
429,3,,0.00073087,0.8920
429,5,,0.00079828,0.8920
429,8,,0.00069797,0.8899
429,11,,0.00064228,0.8920
429,13,,0.00068572,0.8899
429,14,0.025,0.00068366,0.8900
430,1,,0.00064923,0.9318
430,3,,0.00066069,0.9223
430,5,,0.00075712,0.8989
430,8,,0.00073338,0.8970
430,10,,0.00076322,0.9000
430,12,,0.00074777,0.8968
430,14,,0.00071603,0.8978
430,14,0.028,0.00071603,0.8978
431,1,,0.00074016,0.9091
431,4,,0.00063656,0.8849
431,7,,0.00067043,0.8888
431,9,,0.00074271,0.8920
431,12,,0.00074776,0.8973
431,14,,0.00075755,0.8978
431,14,0.025,0.00075755,0.8978
432,1,,0.00059896,0.8466
432,3,,0.00054477,0.8902
432,6,,0.00069747,0.8911
432,9,,0.00070489,0.8801
432,11,,0.00068754,0.8858
432,13,,0.00072075,0.8894
432,14,0.028,0.00071925,0.8896
433,1,,0.00058984,0.9375
433,4,,0.00065891,0.9105
433,7,,0.00073569,0.9083
433,9,,0.00074814,0.9085
433,11,,0.00077901,0.9060
433,14,,0.00074971,0.9022
433,14,0.025,0.00074971,0.9022
434,1,,0.00093678,0.9148
434,3,,0.00067399,0.8996
434,5,,0.00067799,0.9057
434,7,,0.00075546,0.9075
434,9,,0.00075511,0.9085
434,11,,0.00070311,0.9065
434,13,,0.00070628,0.9056
434,14,0.028,0.00070141,0.9056
435,1,,0.00052999,0.9318
435,3,,0.00056275,0.8939
435,5,,0.00056471,0.8977
435,7,,0.00053438,0.9010
435,10,,0.00059489,0.9023
435,13,,0.00062047,0.9043
435,14,0.026,0.00061915,0.9043
436,1,,0.00064155,0.8636
436,4,,0.00080306,0.8722
436,6,,0.00080212,0.8750
436,8,,0.00079003,0.8835
436,10,,0.00074267,0.8875
436,13,,0.0006985,0.8925
436,14,0.025,0.00069624,0.8926
437,1,,0.00065788,0.9091
437,3,,0.00061901,0.8864
437,5,,0.0006907,0.8920
437,7,,0.00064941,0.8977
437,9,,0.00067685,0.8984
437,11,,0.00067732,0.8982
437,14,,0.00072071,0.8926
437,14,0.028,0.00072071,0.8926
438,1,,0.00037287,0.9091
438,3,,0.00059218,0.8977
438,5,,0.0005982,0.9011
438,8,,0.00064436,0.9013
438,10,,0.00063509,0.9045
438,13,,0.00067657,0.9065
438,14,0.027,0.00067345,0.9065
439,1,,0.00037594,0.9091
439,3,,0.00062287,0.9167
439,5,,0.00068858,0.9068
439,7,,0.00067377,0.9026
439,9,,0.00070694,0.8958
439,12,,0.00069839,0.9039
439,14,,0.00067845,0.9004
439,14,0.026,0.00067845,0.9004
440,1,,0.00035363,0.9091
440,3,,0.0006123,0.8958
440,6,,0.00055139,0.9157
440,8,,0.00060232,0.8999
440,10,,0.00064843,0.8955
440,12,,0.00067589,0.8982
440,14,,0.00065307,0.8974
440,14,0.027,0.00065307,0.8974
441,1,,0.00067395,0.9091
441,3,,0.00076361,0.9110
441,5,,0.00068705,0.9114
441,8,,0.00066462,0.9112
441,10,,0.00070836,0.9091
441,13,,0.00067821,0.9025
441,14,0.027,0.00067395,0.9026
442,1,,0.00052797,0.9034
442,3,,0.00093433,0.9148
442,5,,0.00087106,0.9125
442,7,,0.00078664,0.9010
442,9,,0.00076434,0.8984
442,11,,0.00072115,0.8967
442,13,,0.00070761,0.8977
442,14,0.027,0.00070356,0.8978
443,1,,0.00056855,0.9148
443,3,,0.00053742,0.8996
443,6,,0.00068126,0.9062
443,9,,0.00071653,0.9053
443,11,,0.00069441,0.9024
443,14,,0.00067164,0.9043
443,14,0.024,0.00067164,0.9043
444,1,,0.00046341,0.9261
444,3,,0.00066555,0.9053
444,5,,0.00064033,0.9068
444,7,,0.00065536,0.9083
444,10,,0.00068398,0.9131
444,12,,0.00069934,0.9091
444,14,0.026,0.00070055,0.9091
445,1,,0.0006283,0.9091
445,3,,0.0013,0.8902
445,5,,0.0011,0.8966
445,7,,0.0011,0.8920
445,9,,0.001,0.8914
445,12,,0.0009753,0.9044
445,14,,0.00096178,0.9048
445,14,0.026,0.00096178,0.9048
446,1,,0.00073026,0.9091
446,3,,0.00090043,0.8939
446,6,,0.00087132,0.9015
446,8,,0.00089405,0.8984
446,10,,0.00087338,0.9006
446,12,,0.0008569,0.8991
446,14,0.027,0.00086982,0.9004
447,1,,0.00054912,0.9545
447,4,,0.00073812,0.9205
447,6,,0.00084279,0.9119
447,9,,0.00078214,0.8990
447,11,,0.00078262,0.8941
447,13,,0.00082267,0.8916
447,14,0.026,0.00082062,0.8913
448,1,,0.00081976,0.9091
448,3,,0.00072837,0.8996
448,6,,0.0009061,0.8977
448,9,,0.00085755,0.9040
448,12,,0.00082937,0.9010
448,14,,0.00082728,0.9000
448,14,0.025,0.00082728,0.9000
449,1,,0.00091049,0.9034
449,4,,0.0012,0.8977
449,6,,0.0012,0.8892
449,8,,0.0011,0.8956
449,11,,0.001,0.8936
449,13,,0.00097772,0.8929
449,14,0.027,0.00097809,0.8931
450,1,,0.00087746,0.9205
450,4,,0.0007838,0.8835
450,6,,0.00093911,0.8920
450,9,,0.00086567,0.8977
450,12,,0.00085252,0.9015
450,14,0.024,0.00085963,0.9022
451,1,,0.00057671,0.9091
451,3,,0.001,0.8883
451,5,,0.001,0.8818
451,7,,0.00097118,0.8807
451,9,,0.001,0.8807
451,11,,0.00097649,0.8864
451,13,,0.0009859,0.8885
451,14,0.027,0.00098511,0.8887
452,1,,0.0013,0.8352
452,3,,0.0011,0.8504
452,5,,0.001,0.8739
452,7,,0.00094052,0.8839
452,9,,0.00098133,0.8920
452,11,,0.00092353,0.8967
452,13,,0.00088911,0.8920
452,14,0.027,0.00089416,0.8922
453,1,,0.00066795,0.8750
453,4,,0.00072465,0.8793
453,6,,0.00078393,0.8826
453,8,,0.00079133,0.8793
453,10,,0.00087832,0.8852
453,12,,0.00085709,0.8864
453,14,0.027,0.00083064,0.8887
454,1,,0.00057628,0.9091
454,3,,0.00081598,0.9129
454,5,,0.00076695,0.9227
454,8,,0.00072859,0.9155
454,11,,0.00071116,0.9137
454,13,,0.00069874,0.9135
454,14,0.027,0.00071751,0.9134
455,1,,0.00083936,0.8920
455,4,,0.00084292,0.9062
455,6,,0.00091448,0.9081
455,8,,0.00091668,0.9077
455,11,,0.00084396,0.9019
455,13,,0.00084144,0.9017
455,14,0.026,0.00083564,0.9017
456,1,,0.00061419,0.9034
456,4,,0.00057209,0.8906
456,6,,0.00072312,0.8987
456,8,,0.00077639,0.8970
456,11,,0.00077423,0.8931
456,14,,0.0007519,0.8935
456,14,0.025,0.0007519,0.8935
457,1,,0.00082073,0.9091
457,3,,0.00074598,0.9072
457,6,,0.00066445,0.9044
457,8,,0.00063724,0.9020
457,10,,0.00064986,0.9006
457,13,,0.00071005,0.9038
457,14,0.026,0.00070485,0.9039
458,1,,0.00076821,0.9148
458,3,,0.00061898,0.8977
458,5,,0.00059523,0.8943
458,7,,0.00057734,0.8977
458,9,,0.00060922,0.8952
458,11,,0.00066268,0.8936
458,14,,0.00067623,0.8918
458,14,0.027,0.00067623,0.8918
459,1,,0.00039216,0.8807
459,4,,0.00080796,0.8920
459,6,,0.00072897,0.8977
459,8,,0.00068443,0.8942
459,10,,0.00068147,0.8949
459,13,,0.0006936,0.8960
459,14,0.027,0.00069438,0.8961
460,1,,0.00041581,0.9091
460,3,,0.00057361,0.8996
460,5,,0.00061696,0.8989
460,7,,0.00059239,0.9099
460,10,,0.0006478,0.9045
460,12,,0.00063743,0.9048
460,14,,0.00066906,0.9074
460,14,0.028,0.00066906,0.9074
461,1,,0.00054981,0.9261
461,3,,0.00063685,0.9148
461,6,,0.00059454,0.9006
461,8,,0.00062804,0.9070
461,10,,0.00061536,0.8977
461,13,,0.00064119,0.8982
461,14,0.025,0.00064068,0.8987
462,1,,0.00044722,0.8977
462,3,,0.00060904,0.8977
462,6,,0.00065591,0.9006
462,8,,0.00069435,0.8977
462,11,,0.00067078,0.8967
462,14,,0.00067665,0.8931
462,14,0.026,0.00067665,0.8931
463,1,,0.00093739,0.8864
463,3,,0.0006513,0.8902
463,5,,0.00058833,0.9000
463,7,,0.00065608,0.8969
463,9,,0.00060306,0.9003
463,11,,0.00063428,0.9013
463,13,,0.00067938,0.8995
463,14,0.028,0.00070584,0.8996
464,1,,0.0007249,0.8636
464,3,,0.0011,0.8996
464,5,,0.00099222,0.9034
464,7,,0.00093493,0.9034
464,10,,0.00090211,0.9074
464,12,,0.00084403,0.9053
464,14,0.025,0.00081782,0.9061
465,1,,0.00054717,0.9318
465,4,,0.00064066,0.9062
465,6,,0.00062966,0.9034
465,8,,0.00070257,0.9048
465,10,,0.00070046,0.9006
465,12,,0.00066964,0.9067
465,14,,0.0006779,0.9052
465,14,0.027,0.0006779,0.9052
466,1,,0.00097139,0.9148
466,3,,0.00073843,0.8977
466,6,,0.0006653,0.9062
466,8,,0.00067202,0.9013
466,10,,0.00063668,0.8989
466,12,,0.00066069,0.9006
466,14,,0.0006648,0.9013
466,14,0.028,0.0006648,0.9013
467,1,,0.00045201,0.9318
467,3,,0.00068743,0.9223
467,5,,0.00063948,0.9170
467,7,,0.00064607,0.9115
467,10,,0.00061951,0.9125
467,12,,0.00069912,0.9124
467,14,,0.00071711,0.9126
467,14,0.028,0.00071711,0.9126
468,1,,0.00053506,0.8466
468,4,,0.00069849,0.8991
468,6,,0.00079964,0.9025
468,9,,0.00080826,0.8958
468,12,,0.00078657,0.8883
468,14,,0.00075388,0.8896
468,14,0.025,0.00075388,0.8896
469,1,,0.00094197,0.9318
469,3,,0.00067614,0.9110
469,6,,0.000633,0.9053
469,8,,0.00061197,0.9077
469,10,,0.00062124,0.9011
469,12,,0.00062068,0.8968
469,14,,0.00062537,0.8991
469,14,0.027,0.00062537,0.8991
470,1,,0.00049895,0.9261
470,4,,0.00067909,0.9233
470,6,,0.00064701,0.9205
470,8,,0.00060958,0.9134
470,10,,0.00058552,0.9057
470,12,,0.00069508,0.9062
470,14,0.025,0.00067694,0.9069
471,1,,0.00061157,0.9091
471,3,,0.0006425,0.8939
471,5,,0.00058943,0.8932
471,7,,0.00068081,0.9010
471,9,,0.00067976,0.9009
471,11,,0.0006935,0.9024
471,14,,0.00068692,0.9017
471,14,0.029,0.00068692,0.9017
472,1,,0.0012,0.9091
472,4,,0.00076634,0.9105
472,6,,0.00073401,0.9110
472,9,,0.00070919,0.9072
472,11,,0.00071429,0.9039
472,13,,0.0007107,0.8999
472,14,0.026,0.00070819,0.9004
473,1,,0.00045953,0.9148
473,3,,0.00053789,0.9091
473,6,,0.00056413,0.9119
473,8,,0.0006053,0.8963
473,10,,0.00061609,0.8994
473,13,,0.00063891,0.9017
473,14,0.025,0.0006382,0.9022
474,1,,0.00049594,0.8920
474,3,,0.00068777,0.8788
474,5,,0.00068376,0.8909
474,8,,0.00064447,0.8906
474,10,,0.00064836,0.8875
474,12,,0.00065297,0.8916
474,14,0.026,0.00068979,0.8939
475,1,,0.001,0.8807
475,3,,0.00061362,0.8939
475,5,,0.0005618,0.8920
475,8,,0.00059236,0.8963
475,10,,0.00063714,0.8983
475,12,,0.00064693,0.8973
475,14,,0.00065099,0.8983
475,14,0.027,0.00065099,0.8983
476,1,,0.00037246,0.8693
476,3,,0.00050896,0.8731
476,5,,0.00049732,0.8875
476,7,,0.00051739,0.8847
476,9,,0.0006551,0.8902
476,11,,0.00066754,0.8931
476,13,,0.00068602,0.8960
476,14,0.026,0.00068194,0.8961
477,1,,0.00044098,0.9205
477,4,,0.00076505,0.9119
477,7,,0.00065987,0.9099
477,10,,0.000617,0.9080
477,12,,0.00063325,0.9044
477,14,,0.00063179,0.9048
477,14,0.026,0.00063179,0.9048
478,1,,0.00086453,0.9148
478,4,,0.00065988,0.9034
478,7,,0.00063317,0.9010
478,9,,0.0007172,0.8952
478,11,,0.00065512,0.8957
478,13,,0.0006251,0.8947
478,14,0.024,0.00062221,0.8957
479,1,,0.00074965,0.9091
479,3,,0.00072976,0.8958
479,5,,0.00062462,0.8977
479,7,,0.00056065,0.9034
479,9,,0.00053326,0.9059
479,11,,0.00061144,0.9024
479,13,,0.00061997,0.9003
479,14,0.028,0.0006166,0.9009
480,1,,0.00059159,0.8977
480,3,,0.00044064,0.8939
480,5,,0.00056964,0.9000
480,7,,0.00061146,0.8969
480,9,,0.00062961,0.8984
480,11,,0.00060486,0.8993
480,13,,0.00062792,0.9008
480,14,0.027,0.00062476,0.9009
481,1,,0.00071339,0.9205
481,3,,0.000578,0.9148
481,5,,0.00069788,0.8886
481,7,,0.00065967,0.8888
481,9,,0.00063173,0.8971
481,12,,0.00062121,0.8991
481,14,0.026,0.000636,0.9000
482,1,,0.0002695,0.9148
482,3,,0.00054274,0.8920
482,5,,0.00065225,0.8932
482,8,,0.00070976,0.8920
482,10,,0.00071267,0.8960
482,12,,0.00075392,0.8954
482,14,,0.0007758,0.8970
482,14,0.028,0.0007758,0.8970
483,1,,0.00097742,0.8977
483,3,,0.00076661,0.8996
483,5,,0.00081123,0.9045
483,8,,0.00075375,0.9041
483,11,,0.00079311,0.9024
483,14,,0.00079611,0.9052
483,14,0.025,0.00079611,0.9052
484,1,,0.00046218,0.8693
484,3,,0.00070766,0.8807
484,5,,0.00073955,0.8920
484,7,,0.0007005,0.8920
484,9,,0.00072479,0.8958
484,11,,0.00071099,0.8951
484,14,,0.00075399,0.8944
484,14,0.027,0.00075399,0.8944
485,1,,0.00079036,0.9091
485,3,,0.00078185,0.8883
485,6,,0.00072018,0.8930
485,8,,0.00082602,0.8977
485,10,,0.00082901,0.8932
485,12,,0.00079414,0.8949
485,14,0.025,0.00079417,0.8965
486,1,,0.00056898,0.8693
486,3,,0.00054682,0.8693
486,5,,0.00055351,0.8773
486,7,,0.00066826,0.8774
486,9,,0.00068256,0.8813
486,12,,0.000704,0.8892
486,14,,0.00069315,0.8909
486,14,0.028,0.00069315,0.8909
487,1,,0.00077683,0.9091
487,3,,0.00097052,0.9053
487,5,,0.00079127,0.9091
487,8,,0.00067805,0.9027
487,10,,0.00064396,0.9057
487,12,,0.00063638,0.9077
487,14,0.026,0.00068518,0.9048
488,1,,0.00091259,0.8750
488,3,,0.00079221,0.8826
488,5,,0.00065708,0.8943
488,8,,0.00062522,0.8977
488,11,,0.00066596,0.9086
488,13,,0.00063846,0.9017
488,14,0.025,0.00063516,0.9017
489,1,,0.00090286,0.9091
489,3,,0.00070809,0.9148
489,6,,0.00063387,0.9167
489,8,,0.00063405,0.9112
489,11,,0.00064786,0.9060
489,13,,0.00066934,0.9052
489,14,0.026,0.00066813,0.9043
490,1,,0.00066513,0.8807
490,3,,0.0005528,0.8883
490,6,,0.00055287,0.9015
490,9,,0.00057413,0.9015
490,11,,0.00066521,0.8957
490,13,,0.00062818,0.9012
490,14,0.025,0.00062963,0.9013
491,1,,0.00097436,0.8693
491,4,,0.00066437,0.9034
491,6,,0.00062788,0.9195
491,8,,0.00061156,0.9141
491,10,,0.00062844,0.9091
491,13,,0.00064576,0.9113
491,14,0.025,0.00066338,0.9113
492,1,,0.00092519,0.9261
492,4,,0.00084349,0.8935
492,6,,0.0009081,0.8968
492,8,,0.00080383,0.9055
492,11,,0.0007444,0.9039
492,13,,0.00069623,0.9030
492,14,0.026,0.00069255,0.9035
493,1,,0.00052012,0.9091
493,3,,0.00087805,0.8958
493,5,,0.00072529,0.8966
493,7,,0.00078177,0.9034
493,9,,0.0007477,0.9047
493,11,,0.00068721,0.8993
493,13,,0.00065147,0.8969
493,14,0.027,0.00064822,0.8970
494,1,,0.00076159,0.9091
494,3,,0.00061914,0.8996
494,5,,0.00067393,0.9068
494,7,,0.00060654,0.9083
494,9,,0.00061419,0.9053
494,12,,0.00062017,0.9025
494,14,0.025,0.00063658,0.9043
495,1,,0.00039476,0.9205
495,3,,0.00061319,0.9148
495,6,,0.00058495,0.9062
495,9,,0.00067014,0.9053
495,12,,0.0006476,0.8991
495,14,0.023,0.00063802,0.9000
496,1,,0.0012,0.9091
496,4,,0.00074519,0.8864
496,6,,0.00088248,0.8873
496,8,,0.00086295,0.8906
496,10,,0.00088654,0.8869
496,12,,0.00089202,0.8925
496,14,,0.00088015,0.8913
496,14,0.028,0.00088015,0.8913
497,1,,0.00098242,0.8693
497,4,,0.0008152,0.8892
497,6,,0.00092121,0.8873
497,8,,0.00083267,0.8935
497,11,,0.00077556,0.8920
497,13,,0.00076891,0.8899
497,14,0.027,0.00076564,0.8909
498,1,,0.001,0.8693
498,3,,0.0012,0.8769
498,5,,0.00099445,0.8898
498,8,,0.00096466,0.8956
498,11,,0.0009377,0.8931
498,14,,0.00087572,0.8887
498,14,0.025,0.00087572,0.8887
499,1,,0.00073491,0.9091
499,3,,0.00077381,0.8939
499,6,,0.0007777,0.8949
499,8,,0.00080726,0.8991
499,11,,0.00077505,0.8988
499,13,,0.00077984,0.9012
499,14,0.026,0.00077482,0.9013
500,1,,0.00070211,0.9091
500,4,,0.00081238,0.9091
500,6,,0.00075061,0.9034
500,8,,0.00069741,0.9062
500,10,,0.00067352,0.9068
500,13,,0.0007092,0.8995
500,14,0.026,0.00070756,0.8996
501,1,,0.00041327,0.8295
501,3,,0.00052963,0.8807
501,6,,0.00054793,0.8958
501,9,,0.00065942,0.8996
501,11,,0.00062699,0.9019
501,14,,0.00062276,0.9039
501,14,0.026,0.00062276,0.9039
502,1,,0.00049833,0.8409
502,4,,0.00076639,0.8864
502,7,,0.00070962,0.8977
502,9,,0.0006736,0.9009
502,12,,0.00081761,0.8991
502,14,,0.00081408,0.8970
502,14,0.024,0.00081408,0.8970
503,1,,0.00078877,0.8693
503,3,,0.00059248,0.8920
503,5,,0.0007577,0.8955
503,7,,0.00068917,0.9002
503,9,,0.0006705,0.9078
503,12,,0.0007023,0.9062
503,14,0.027,0.00068278,0.9065
504,1,,0.00048449,0.9091
504,4,,0.00078318,0.9190
504,6,,0.0006999,0.9176
504,8,,0.00066067,0.9162
504,11,,0.00067138,0.9091
504,13,,0.00065999,0.9100
504,14,0.027,0.00065991,0.9100
505,1,,0.00041684,0.9091
505,3,,0.00055126,0.8996
505,5,,0.00067074,0.8977
505,8,,0.00070984,0.9013
505,11,,0.00069062,0.9039
505,13,,0.00065468,0.9030
505,14,0.026,0.00065362,0.9000
506,1,,0.00075281,0.9034
506,3,,0.00087373,0.9110
506,5,,0.00074029,0.9045
506,7,,0.00072201,0.8929
506,10,,0.00070659,0.8955
506,13,,0.00065848,0.8973
506,14,0.026,0.00065839,0.8974
507,1,,0.00081963,0.9091
507,4,,0.00048191,0.9034
507,7,,0.00055673,0.9042
507,10,,0.00058949,0.9085
507,12,,0.00060232,0.9067
507,14,0.024,0.00061961,0.9048
508,1,,0.0005518,0.9205
508,4,,0.00065731,0.8935
508,6,,0.00067217,0.8996
508,8,,0.00069371,0.9055
508,11,,0.00068862,0.9013
508,14,,0.00072409,0.8987
508,14,0.025,0.00072409,0.8987
509,1,,0.0008767,0.9602
509,4,,0.00080034,0.9148
509,6,,0.00076962,0.9119
509,8,,0.00074086,0.9055
509,10,,0.00077796,0.9085
509,13,,0.00072259,0.9095
509,14,0.026,0.00072377,0.9095
510,1,,0.00091047,0.9148
510,3,,0.00060526,0.9223
510,5,,0.00070279,0.9193
510,8,,0.00083473,0.9141
510,10,,0.00084232,0.9159
510,12,,0.00080777,0.9143
510,14,,0.00078339,0.9139
510,14,0.026,0.00078339,0.9139
511,1,,0.00069274,0.9318
511,3,,0.00073985,0.9375
511,6,,0.00077381,0.9167
511,9,,0.00080146,0.9179
511,12,,0.00075188,0.9190
511,14,,0.00072498,0.9182
511,14,0.026,0.00072498,0.9182
512,1,,0.00067191,0.9489
512,4,,0.00064454,0.9105
512,7,,0.00077391,0.8985
512,9,,0.00079559,0.9078
512,11,,0.00078535,0.9050
512,14,,0.00076169,0.9056
512,14,0.025,0.00076169,0.9056
513,1,,0.00084373,0.9205
513,4,,0.001,0.9119
513,6,,0.00092008,0.9025
513,8,,0.00080636,0.8991
513,10,,0.0007782,0.9017
513,12,,0.00077923,0.9034
513,14,,0.00075225,0.9043
513,14,0.027,0.00075225,0.9043
514,1,,0.00059298,0.8693
514,3,,0.00049696,0.9167
514,6,,0.00066134,0.9138
514,8,,0.00073948,0.9034
514,10,,0.00069745,0.9062
514,12,,0.00070149,0.9048
514,14,,0.00069499,0.9026
514,14,0.028,0.00069499,0.9026
515,1,,0.00044657,0.9091
515,3,,0.00059676,0.8712
515,6,,0.00058753,0.8892
515,9,,0.00063185,0.8876
515,12,,0.00060862,0.8911
515,14,0.023,0.00061284,0.8948
516,1,,0.00090246,0.8750
516,3,,0.00073053,0.8712
516,5,,0.00065629,0.8818
516,7,,0.0006527,0.8864
516,9,,0.00059012,0.8914
516,12,,0.00057884,0.8968
516,14,,0.00058652,0.8983
516,14,0.028,0.00058652,0.8983
517,1,,0.0012,0.8750
517,4,,0.00082293,0.9006
517,6,,0.00076252,0.9044
517,8,,0.00070225,0.9062
517,10,,0.00066432,0.9085
517,12,,0.00069923,0.9086
517,14,,0.00068915,0.9087
517,14,0.032,0.00068915,0.9087
518,1,,0.0011,0.9148
518,3,,0.00070004,0.9129
518,5,,0.00068098,0.9045
518,7,,0.00068865,0.9058
518,10,,0.00069406,0.9062
518,12,,0.00067908,0.9015
518,14,,0.00069629,0.8991
518,14,0.027,0.00069629,0.8991
519,1,,0.00044556,0.9091
519,3,,0.0006762,0.9167
519,5,,0.00064393,0.9182
519,7,,0.00061144,0.9148
519,9,,0.00054072,0.9135
519,11,,0.00058765,0.9096
519,14,,0.00058936,0.9100
519,14,0.029,0.00058936,0.9100
520,1,,0.00078684,0.9148
520,3,,0.000866,0.8996
520,5,,0.0008403,0.9023
520,7,,0.00079266,0.8953
520,9,,0.00073558,0.8984
520,11,,0.00070775,0.8941
520,14,,0.00071228,0.8948
520,14,0.027,0.00071228,0.8948
521,1,,0.00033814,0.8409
521,3,,0.00056497,0.8769
521,5,,0.0005654,0.8830
521,7,,0.00066268,0.8912
521,9,,0.00065741,0.8914
521,11,,0.00063114,0.8905
521,14,,0.0006518,0.8909
521,14,0.027,0.0006518,0.8909
522,1,,0.00036359,0.9261
522,3,,0.00043663,0.9148
522,5,,0.0005926,0.8966
522,7,,0.00055292,0.9002
522,9,,0.00052827,0.9021
522,12,,0.00055674,0.9010
522,14,,0.00057817,0.9022
522,14,0.027,0.00057817,0.9022
523,1,,0.00066045,0.9375
523,3,,0.00067848,0.9167
523,6,,0.00056917,0.9062
523,9,,0.00060202,0.9122
523,11,,0.00058065,0.9143
523,14,,0.00058978,0.9113
523,14,0.025,0.00058978,0.9113
524,1,,0.00076446,0.9261
524,3,,0.00054713,0.9053
524,5,,0.00052799,0.9114
524,7,,0.00058754,0.9075
524,9,,0.00057209,0.9097
524,11,,0.00060985,0.9117
524,13,,0.00062518,0.9082
524,14,0.027,0.00062228,0.9082
525,1,,0.00073166,0.8693
525,3,,0.00056087,0.9110
525,5,,0.00060922,0.9125
525,7,,0.00063507,0.9115
525,9,,0.00061334,0.9116
525,11,,0.00059376,0.9163
